,unique_id,current_price,predicted_price,pricing,Mouth,Background,Fur,Clothes,Eyes,Hat,Earring,image_url,contract_address,collection_name,timestamp
1286,BoredApeYachtClub7727,85.01,91.4255,underpriced,Grin Multicolored,Army Green,Pink,Navy Striped Tee,Closed,Fez,Silver Stud,https://lh3.googleusercontent.com/aTfkf9vqqNCZBI6ql2YHL-vLAoYU6zz4nos2oYM6Y8HCPo8B-lnRB_PlkMVnPxgGi4Ciq59pEnb7Nu4FR8xC_g7S6AUgS4mnpU83i5M,0xbc4ca0eda7647a8ab7c2061c2e118a18a936f13d,BoredApeYachtClub,2022-01-15 19:16:11.768587
1287,BoredApeYachtClub7728,777.77,532.1310000000002,overpriced,Bored Unshaven Dagger,Army Green,Dark Brown,Bone Tee,Sad,Police Motorcycle Helmet,,https://lh3.googleusercontent.com/Y06VauUb1fvnSgAieLVJt-_4fymn-FFvyPrQnyyHri6NWZJcw0C_C5GJtbDCDF60i-gUP-xlzxHBx7xcOJe4RQvJWM3pLPO2mGsIq9I,0xbc4ca0eda7647a8ab7c2061c2e118a18a936f13d,BoredApeYachtClub,2022-01-15 19:16:13.357281
1288,BoredApeYachtClub7739,99.0,239.402,underpriced,Bored Cigarette,Purple,Brown,Guayabera,Bored,Short Mohawk,Cross,https://lh3.googleusercontent.com/uE5CHLreio-Yt8WKyqavC0TNJnFSNFzX48tZyD1Oy0w-uBJCqvikBzeL541jyoNNBFjoSguxO3TZHtvHPlA8yIB4BAQp-ZVeQmUZ,0xbc4ca0eda7647a8ab7c2061c2e118a18a936f13d,BoredApeYachtClub,2022-01-15 19:16:46.551565
1289,BoredApeYachtClub7741,90.01,90.59299999999999,underpriced,Bored Cigarette,Aquamarine,Black,Space Suit,Bored,Police Motorcycle Helmet,,https://lh3.googleusercontent.com/d-nQt28Jnijrx0cIY4FOTrm7kXykCgAYVZHwI5nMlQ52TpzLQh0pEOrNFnoVGCIw97QQairPuEiAnhHPSXmmD41TxEIJwE1rHXHC,0xbc4ca0eda7647a8ab7c2061c2e118a18a936f13d,BoredApeYachtClub,2022-01-15 19:16:49.507512
1290,BoredApeYachtClub7742,86.3,131.0245,underpriced,Dumbfounded,Purple,Death Bot,Bone Tee,Bored,Bowler,,https://lh3.googleusercontent.com/G9eAaf94L2z5IvUCOK0GiNqAtJUg1E1H4g1OVdCwzWjLyaePBHjjaqanrNZIr64LGjeJe6PSyvnvhkDSrdlB4js7NzBG_5fCxCcF,0xbc4ca0eda7647a8ab7c2061c2e118a18a936f13d,BoredApeYachtClub,2022-01-15 19:16:51.102208
1291,BoredApeYachtClub7747,73.12,81.08749999999999,underpriced,Bored Cigar,Gray,Brown,Black Holes T,Bored,Cowboy Hat,Silver Stud,https://lh3.googleusercontent.com/f1qFOfNmRFNjtQ4Nown_0mcD0MWx5bv5yVtVmMu-jVe-Jl7a0CoEp2zHFBJx7A-0bkDtwuVlnLnYb2evk49A0VgGBVrjRXtV9STWjw,0xbc4ca0eda7647a8ab7c2061c2e118a18a936f13d,BoredApeYachtClub,2022-01-15 19:16:59.046863
1292,BoredApeYachtClub7752,73.12,88.88999999999997,underpriced,Bored Unshaven Pipe,Purple,Gray,Bayc T Black,Crazy,,Silver Stud,https://lh3.googleusercontent.com/eU1Ov54UehjkpCraulHTDai7CR9AlwLZmXqwwpyvnJ3dlCW3i8qzmnSbh9_Q14x5xPQ36FRzlYMDr4H_n4zw9wl2tyDqWAzp6lfLJw,0xbc4ca0eda7647a8ab7c2061c2e118a18a936f13d,BoredApeYachtClub,2022-01-15 19:17:06.833514
1293,BoredApeYachtClub7757,73.12,107.91399999999999,underpriced,Bored Unshaven Cigarette,Purple,Pink,Sleeveless Logo T,Heart,Halo,Silver Stud,https://lh3.googleusercontent.com/wuVcmPNZBnfEqNWbeSaZGDT4kTfIV-ke3SE-sczm-zO6rg9mN9cLT8sBGKmYhhTrDQLifnvdDUcIgjX9x51gtoRVlaUu_5gxBoxq,0xbc4ca0eda7647a8ab7c2061c2e118a18a936f13d,BoredApeYachtClub,2022-01-15 19:17:14.675378
1294,BoredApeYachtClub7760,125.01,122.41550000000004,overpriced,Bored Cigarette,Army Green,Dark Brown,Leather Jacket,Sad,King's Crown,,https://lh3.googleusercontent.com/fNMW8n2WvFHOK98iv-LLF7iKheQeBMM_mq1HILFRN4zWskOfGRvQF4H9VsVzbChxUVSzOF2La3iqdo0x_wVJxvts6r0jb-_jixTx7w,0xbc4ca0eda7647a8ab7c2061c2e118a18a936f13d,BoredApeYachtClub,2022-01-15 19:17:19.310522
1295,BoredApeYachtClub7769,105.0,113.64750000000001,underpriced,Discomfort,New Punk Blue,Golden Brown,Prom Dress,Bored,Fisherman's Hat,,https://lh3.googleusercontent.com/3AMDm_EPNMHAaSIaHFXoNAGTo6_3LtL0w10jzJg2uXg1H7MPj8DgwbdB4Jq2frTMNaHjy31cdYrjA88Kj6bqEEROP9BNMzvZrHwfSg,0xbc4ca0eda7647a8ab7c2061c2e118a18a936f13d,BoredApeYachtClub,2022-01-15 19:17:33.811287
1296,BoredApeYachtClub7786,73.12,76.25599999999997,underpriced,Bored Party Horn,Gray,Brown,Tuxedo Tee,Hypnotized,Bayc Hat Black,,https://lh3.googleusercontent.com/UN_voXE7lYGc1BL7uJxbg_apeRS6bs5e3BUMX7sxjfV8sNUibdMOAIYT1cZgDRECyUMfKJafTDtOGTKZ4rByAv89JU_rBzlVHm_1,0xbc4ca0eda7647a8ab7c2061c2e118a18a936f13d,BoredApeYachtClub,2022-01-15 19:18:01.161304
1297,BoredApeYachtClub7787,90.01,84.58099999999999,overpriced,Bored Cigarette,Army Green,Tan,Space Suit,Scumbag,Army Hat,Gold Hoop,https://lh3.googleusercontent.com/vf9-5e979RWK8N0VrU2UZlsQofTxK7IsYMsX75XXrjiL8AXLnOisW9np1xeWw6dZY3T4RFPKqXRiIXWPfkx32Lkvajw_5zYZf231Ew,0xbc4ca0eda7647a8ab7c2061c2e118a18a936f13d,BoredApeYachtClub,2022-01-15 19:18:02.836696
1298,BoredApeYachtClub7800,450.0,89.018,overpriced,Bored Kazoo,Gray,Cheetah,Black Holes T,Bored,Sea Captain's Hat,Diamond Stud,https://lh3.googleusercontent.com/B0VqHYNafxH6RXfhcfIgJEMGEKXPgmOVg0274xix5FWK-eua969QA8hlCH0AWvmb-5ezMj5Qk2_COcy70fXi-ZRj89sImb39J_U5Nw,0xbc4ca0eda7647a8ab7c2061c2e118a18a936f13d,BoredApeYachtClub,2022-01-15 19:18:23.631908
1299,BoredApeYachtClub7801,275.0,217.6435,overpriced,Bored,Gray,Black,,Robot,,,https://lh3.googleusercontent.com/w8pQ01LzQ6_i7iJkSvE0dmeCYdu3Y9JxNKPHrodlR4nlunQips80kCnoJy6UtlC092dNfs6dmfEOXKnSU9IqUNT7DxJiAGr6_A9JdvM,0xbc4ca0eda7647a8ab7c2061c2e118a18a936f13d,BoredApeYachtClub,2022-01-15 19:18:25.265155
1300,BoredApeYachtClub7807,73.12,94.99349999999997,underpriced,Bored,Orange,Noise,Pimp Coat,Heart,,,https://lh3.googleusercontent.com/zKKErbuT24uEPcBo9hYcFuAN7PKq4eImkLeAojk8_5NOvLS49bi_6zM26Dp0scRVZlHmiPV583UacguCacIVaNb3CKpTUgLMEbBIqQ,0xbc4ca0eda7647a8ab7c2061c2e118a18a936f13d,BoredApeYachtClub,2022-01-15 19:18:34.855380
1301,BoredApeYachtClub7819,77.77,91.55349999999999,underpriced,Bored,Aquamarine,Tan,Navy Striped Tee,Bored,Seaman's Hat,,https://lh3.googleusercontent.com/VEDChpIFYeoyIwvQ-1RIDhr-rFVhMPQ2wGwvj1_ypDBHZRM1aKUEzUuR5_F6c0sHHxj3DhqU3fhh0haI2VAPnkwZpD-sbXG7J4JU5w,0xbc4ca0eda7647a8ab7c2061c2e118a18a936f13d,BoredApeYachtClub,2022-01-15 19:18:53.475984
1302,BoredApeYachtClub7821,73.12,80.31844999999998,underpriced,Bored,Yellow,Black,Bayc T Black,Bored,Spinner Hat,Gold Hoop,https://lh3.googleusercontent.com/hPy4FT-BBU8-NNEtpxBtjDIrwuB3j65wlGtUYMFH7L9R_xuarTrg5AyKHWvXvY9zju5DCFU8N1KCQHVxjEcZBtoBP7DNWCicoodPxA,0xbc4ca0eda7647a8ab7c2061c2e118a18a936f13d,BoredApeYachtClub,2022-01-15 19:18:56.588579
1303,BoredApeYachtClub7822,73.12,76.55850000000001,underpriced,Bored Unshaven Cigarette,Army Green,Dark Brown,Leather Punk Jacket,Sad,Fez,Gold Stud,https://lh3.googleusercontent.com/gSCjqu-LWVWV0xD_X3-U29Z5cTESy7bnBPg3dXCR-DW7NPDURj0X5GA3pGqDj_M55vJw91l8wLg40s6Jxo5v4dmgvEJHuS52btbe9w,0xbc4ca0eda7647a8ab7c2061c2e118a18a936f13d,BoredApeYachtClub,2022-01-15 19:18:58.379184
1304,BoredApeYachtClub7823,300.0,112.61769,overpriced,Bored,Gray,Pink,,Sleepy,Irish Boho,,https://lh3.googleusercontent.com/kgQZdKCHr12V37Ef9mYojgmugRUgZJz0V9oD-VDXbzwC8VgM_I-VmZEM1s37uSuUexuoL4xrZsTUDAkYNoSxzh7lzOk1PvM14oiSlJA,0xbc4ca0eda7647a8ab7c2061c2e118a18a936f13d,BoredApeYachtClub,2022-01-15 19:18:59.945483
1305,BoredApeYachtClub7826,150.0,145.55149999999998,overpriced,Bored Unshaven,Gray,Cheetah,Navy Striped Tee,Coins,Fez,,https://lh3.googleusercontent.com/ecfJvndr8kK6rxnNLlrqK7G-4uNV5IDLHNZ1pUObOu57S5k2n5dtWD63bk72x6aq4UVn-VpkGtnyLr-UQAu12XAxolcH6CWQ1BHp,0xbc4ca0eda7647a8ab7c2061c2e118a18a936f13d,BoredApeYachtClub,2022-01-15 19:19:04.805942
1306,BoredApeYachtClub7828,108.0,97.58399999999999,overpriced,Phoneme Vuh,Yellow,Black,Navy Striped Tee,Sad,Police Motorcycle Helmet,,https://lh3.googleusercontent.com/PCayEkrZGub9a6vV1ZzY06STI2ECO3pQriSC1uaDpv81ZjH0c-K1CJWWI4CbaJIOSet0BpRHlsHFkunLX1Bz1QjkBIa8RU-lV0jVQME,0xbc4ca0eda7647a8ab7c2061c2e118a18a936f13d,BoredApeYachtClub,2022-01-15 19:19:08.000596
1307,BoredApeYachtClub7833,73.12,93.7465,underpriced,Phoneme Oh,Yellow,Brown,Rainbow Suspenders,Eyepatch,Seaman's Hat,Silver Hoop,https://lh3.googleusercontent.com/iQcx95TNoG-Zn83ogW1MnUiGrQLru43g-gEjiD0FBiPBP8R1kTYorb9PRi1t3KMExFBGPIcljp0u3mZ4QpSrQ-jYUclpyLfcPHkE,0xbc4ca0eda7647a8ab7c2061c2e118a18a936f13d,BoredApeYachtClub,2022-01-15 19:19:15.567050
1308,BoredApeYachtClub7836,80.0,84.4605,underpriced,Bored Unshaven,Army Green,White,Bone Tee,Sleepy,,,https://lh3.googleusercontent.com/7nXEpaKSZlRJl-K6kj-9YmAjNMCyGmABzpB4fEuLsaJVkF5YE3LWE1ACJAJTmdGjL5lz_uiodMCt3fAMjIbs5YyXr3giO5yO_m3DQg,0xbc4ca0eda7647a8ab7c2061c2e118a18a936f13d,BoredApeYachtClub,2022-01-15 19:19:20.110565
1309,BoredApeYachtClub7838,200.0,134.1525,overpriced,Bored,Orange,Brown,Bayc T Black,Bored,Police Motorcycle Helmet,,https://lh3.googleusercontent.com/QuDcSWUDFsELvniDvF2oF7UE-l-RurloxzceSujCytkdtdeXI9HeTxvg6TaHNEp6Fko-69Rwj3LWae5mMeb9ouRKv3fY-cfWF3bEug,0xbc4ca0eda7647a8ab7c2061c2e118a18a936f13d,BoredApeYachtClub,2022-01-15 19:19:23.350893
1310,BoredApeYachtClub7860,65.0,73.43700000000001,underpriced,Grin,New Punk Blue,Blue,Striped Tee,Bloodshot,Prussian Helmet,Gold Stud,https://lh3.googleusercontent.com/dgAqs7hbITKMl4m-p3N3K6zndFiOr22cvB4PCyxPG5S1RCOfIVRO6jdQYgLfItO9Y5_KkHm-k1Kti2gNpB_K4avACL0eUOJyVOtc,0xbc4ca0eda7647a8ab7c2061c2e118a18a936f13d,BoredApeYachtClub,2022-01-15 19:19:58.440637
1311,BoredApeYachtClub7861,160.0,156.8105,overpriced,Bored Unshaven,Purple,Cheetah,Sleeveless Logo T,Heart,Halo,,https://lh3.googleusercontent.com/PjwQ6InAqeSxx0uPVZNay_6qtBmkxaa111Z2WW9FWrJS3FgSHP2kUsIlvwUVspkIfgeXkwb1YY_WkfpVs7M5SQnHB5FeSAPOrJEJEQ,0xbc4ca0eda7647a8ab7c2061c2e118a18a936f13d,BoredApeYachtClub,2022-01-15 19:20:00.173462
1312,BoredApeYachtClub7866,73.12,78.09699999999998,underpriced,Phoneme L,Yellow,Red,Tie Dye,Bored,,Gold Hoop,https://lh3.googleusercontent.com/diPNWaVlD7JTpJG1rmkAu60sZDeQbTLR5rfPYdjlowr4-rIy-_SsFjuSLXkoRsgEBgNM5U-OyGyzI-Du6U9aFZNlcwH2LbbnlxJT6g,0xbc4ca0eda7647a8ab7c2061c2e118a18a936f13d,BoredApeYachtClub,2022-01-15 19:20:08.250716
1313,BoredApeYachtClub7869,90.01,92.4425,underpriced,Bored Unshaven,New Punk Blue,Red,Space Suit,Coins,Bayc Hat Black,,https://lh3.googleusercontent.com/p0TmaFzU62wGDESF4hbIXDZNz-7fpO2y3JNYiMWyrfxnF-72z9LyRborf9Q2jP8lDRoYNQfL6EFO-HVQXUCB8SyFY6dwV0G0-m2utm0,0xbc4ca0eda7647a8ab7c2061c2e118a18a936f13d,BoredApeYachtClub,2022-01-15 19:20:12.982591
1314,BoredApeYachtClub7872,73.12,95.64599999999997,underpriced,Jovial,Purple,Tan,Prison Jumpsuit,Closed,Spinner Hat,Silver Stud,https://lh3.googleusercontent.com/eoRoI5tXqZMNXe035YvjlgS8d8zIA0cyWAzZ_WB3bjH_oXNaS8eVCYyldo2QVJ26k4Bck9O-GMPMa_LJrm3sfXzEPVfDvW7Csf9DhQ,0xbc4ca0eda7647a8ab7c2061c2e118a18a936f13d,BoredApeYachtClub,2022-01-15 19:20:18.343
1315,BoredApeYachtClub7875,150.0,122.08649999999997,overpriced,Bored Unshaven Cigarette,Army Green,Tan,,Heart,Irish Boho,,https://lh3.googleusercontent.com/LOOdtx1qCYBk5hIqxy7F2LX4PNyTGtCUplNaYHaZhG7oLXZVVhwGn2G4K0aQUUvtCF9TmcbYcV5vELWaCwiekve1CtasaQIbLuZQ,0xbc4ca0eda7647a8ab7c2061c2e118a18a936f13d,BoredApeYachtClub,2022-01-15 19:20:23.339609
1316,BoredApeYachtClub7877,125.01,127.57695000000004,underpriced,Bored Pipe,Army Green,Golden Brown,Smoking Jacket,Robot,King's Crown,,https://lh3.googleusercontent.com/EznIEopqk3RTn388pqBN5zK_52JM_lmrW06qYkj6CFNgIBMEAoY2fKv9DDHoHk09gkyzkisQHXSLLl-wEfKp5c8dUOm6EJHhXrbMdQ,0xbc4ca0eda7647a8ab7c2061c2e118a18a936f13d,BoredApeYachtClub,2022-01-15 19:20:26.948059
1317,BoredApeYachtClub7885,73.12,90.42149999999997,underpriced,Tongue Out,Aquamarine,Death Bot,Bayc T Red,Wide Eyed,Commie Hat,,https://lh3.googleusercontent.com/4HmDeDRVi0yphwuzelolBq8kSLqmoCCrCLsf0k_qVH5EdrTmQK44lChqAgbUKnD_CSZSPbwfCdVTuoDObEyeIndfUwiGn26qP5SY,0xbc4ca0eda7647a8ab7c2061c2e118a18a936f13d,BoredApeYachtClub,2022-01-15 19:20:39.492396
1318,BoredApeYachtClub7891,100.01,131.66522,underpriced,Bored,Blue,Brown,Stunt Jacket,Bloodshot,Trippy Captain's Hat,,https://lh3.googleusercontent.com/XUUf6U4esW-XI1IvutBq85ImD3uU-HViJpavzPubQ4R-QWuXT83RQM0Eu6nAYfbnqokvGyS8EbNpIR1rbpezhanLuizeotbm7FMI9g,0xbc4ca0eda7647a8ab7c2061c2e118a18a936f13d,BoredApeYachtClub,2022-01-15 19:20:49.138827
1319,BoredApeYachtClub7894,68.88,207.704,underpriced,Bored Unshaven,Orange,Golden Brown,,Bloodshot,Laurel Wreath,,https://lh3.googleusercontent.com/PmEaLtImJTLlgbJKgYenuMAo6e4UTM791ckWPx_zPixAEX6tDzcf5toRwYaRcXzY70W32JEgQjK14MFZZW16lZnbjEwHYN8kAI3GXQ,0xbc4ca0eda7647a8ab7c2061c2e118a18a936f13d,BoredApeYachtClub,2022-01-15 19:20:53.951414
1320,BoredApeYachtClub7897,86.3,91.21649999999997,underpriced,Dumbfounded,Army Green,Death Bot,,Blindfold,Beanie,,https://lh3.googleusercontent.com/xQHrLDjUy1OMt5s9YW1fJsCI79WpYbxpfmyfpCawFJj3lqqzI8vGukp1bIYwH_WCOnS45HLilObq5LZpYTEDiCnKkGF6c_g9DatCIQ,0xbc4ca0eda7647a8ab7c2061c2e118a18a936f13d,BoredApeYachtClub,2022-01-15 19:20:58.725981
1321,BoredApeYachtClub7900,95.01,90.3815,overpriced,Grin Gold Grill,Aquamarine,White,,Sad,Fisherman's Hat,,https://lh3.googleusercontent.com/l9e1ZZEJIbvVBulFkYPvhUx26DYT4uy9-BGa9SO20sBpYc5pRnqCyzRAuVHpA1QP7oDiXGUw6lB5a6au_ZN9wJdBeY8AqaXRULK3ew,0xbc4ca0eda7647a8ab7c2061c2e118a18a936f13d,BoredApeYachtClub,2022-01-15 19:21:03.891911
1322,BoredApeYachtClub7902,420.0,87.47,overpriced,Bored Cigar,Army Green,Cream,,Bloodshot,Bayc Hat Red,Gold Hoop,https://lh3.googleusercontent.com/_sJ46ijzmlzlrbZsajZDeZkQmypSYteFPep8h9I5BsiUnDhu3tanDNyNSreo4OicFgVNN-Q6_jLG0BQZev5Awt-DuceacGSxOcl6GA,0xbc4ca0eda7647a8ab7c2061c2e118a18a936f13d,BoredApeYachtClub,2022-01-15 19:21:07.114630
1323,BoredApeYachtClub7905,84.3,88.3035,underpriced,Jovial,Gray,Robot,Work Vest,Bloodshot,Sea Captain's Hat,,https://lh3.googleusercontent.com/yVCNxdu-CELW4A7DfkP4JsYOufmuZ5rwkmqkcWGEZgBNNJ2l4xTCl8daVckYHnOllRAmWlHZLf6WRxsaeGsrrzePB5gy4b6CezjpnQ,0xbc4ca0eda7647a8ab7c2061c2e118a18a936f13d,BoredApeYachtClub,2022-01-15 19:21:12.164037
1324,BoredApeYachtClub7910,140.0,98.26599999999999,overpriced,Grin,Gray,Black,,Sad,,,https://lh3.googleusercontent.com/-Sz3zeDYm02mRZjuMAFfC7DYBlOiXk0ASfzgG2YN9r0sqXWbWmIVgjRg_ZM07H6hdvvwfToxPYRyQItZ_x9AnYxfey8-TFFrIv8el7w,0xbc4ca0eda7647a8ab7c2061c2e118a18a936f13d,BoredApeYachtClub,2022-01-15 19:21:20.352651
1325,BoredApeYachtClub7923,155.0,205.69400000000002,underpriced,Bored,Purple,Cream,,Robot,Bayc Hat Black,,https://lh3.googleusercontent.com/JVWY3rY7diwvbgeQn85D7Gp5VnWnPbJnuypP4UZRGjbB2-nhZFWcvB4AIj9f7-uJKACvFK1y2Nszk8Tarq0HsYILl7J5nB_cbhUqFQ,0xbc4ca0eda7647a8ab7c2061c2e118a18a936f13d,BoredApeYachtClub,2022-01-15 19:21:41.461368
1326,BoredApeYachtClub7924,73.12,95.13999999999999,underpriced,Bored,Yellow,Zombie,Black T,Bloodshot,Bowler,Gold Stud,https://lh3.googleusercontent.com/da4N82DSWaSo1mBr_al6_2EkSH66w4RQAPLdqcaXlOf-z0DsWk5jWmAKhX3KqIqA9eCDmZ1gH6pMFlKxhWYgo6NnX4TrmkzNEpqGoQ,0xbc4ca0eda7647a8ab7c2061c2e118a18a936f13d,BoredApeYachtClub,2022-01-15 19:21:42.994121
1327,BoredApeYachtClub7931,95.01,94.76,overpriced,Grin Diamond Grill,Army Green,Black,Bone Tee,Bored,Vietnam Era Helmet,Gold Stud,https://lh3.googleusercontent.com/7VilKWVJo2iLRVsDmUyqUFzPX0ij9mS-o7KwOijrGjYqJPJNgjdXzvReisYDoApPKphj38pCa8-t0SxWId9wfbOj1kaC6JcOg0vs,0xbc4ca0eda7647a8ab7c2061c2e118a18a936f13d,BoredApeYachtClub,2022-01-15 19:21:54.218441
1328,BoredApeYachtClub7934,142.069,135.56949999999998,overpriced,Jovial,Army Green,Black,Bayc T Red,Scumbag,Faux Hawk,,https://lh3.googleusercontent.com/xRBBUP51XlSdMZ4eA77hAtdc3WA6aK6TqaRtqArxoowaGW7lit7Pfq8dBbZtkrqldEKUrTFrdboB7Snwi5TorMYHpNuFz9VK5W-C5pI,0xbc4ca0eda7647a8ab7c2061c2e118a18a936f13d,BoredApeYachtClub,2022-01-15 19:21:58.788447
1329,BoredApeYachtClub7935,89.69,91.80850000000001,underpriced,Bored,Blue,Tan,,Bored,Commie Hat,Diamond Stud,https://lh3.googleusercontent.com/xiYBhWo_aJCHLmEo00nEDFl7Nq4ZyGiE21AgzltZXDWmNF6Prr3QF0C3Ll0tutlq1bX53YXunu_K-uFLqUe5HkVTWnyucW361fkQ,0xbc4ca0eda7647a8ab7c2061c2e118a18a936f13d,BoredApeYachtClub,2022-01-15 19:22:00.435217
1330,BoredApeYachtClub7941,199.0,176.868,overpriced,Grin,Blue,Brown,Blue Dress,Crazy,,,https://lh3.googleusercontent.com/4PmAMubiVIYGZBLow0JkBVSDZJDtJ28coIKNflRBv1P7sbun0ULI7csd34ZF4X3aU5FfxhS0WKk8zzv5CSVHhf9l1JSHRCJuLEEMepg,0xbc4ca0eda7647a8ab7c2061c2e118a18a936f13d,BoredApeYachtClub,2022-01-15 19:22:10.544615
1331,BoredApeYachtClub7942,100.0,96.3725,overpriced,Bored,Gray,Black,,Angry,Fez,,https://lh3.googleusercontent.com/xnjHGsVHnOJWrV8g3G-FscgUG83BPhWrW4PXLUXuFiIOO2-PsQjONe3mhUjHzr5DkwDMZAQqFuGShIDE5_Tp0fEtLyIM-6I0MUArOQ,0xbc4ca0eda7647a8ab7c2061c2e118a18a936f13d,BoredApeYachtClub,2022-01-15 19:22:12.394571
1332,BoredApeYachtClub7944,123.4567,93.88199999999999,overpriced,Bored Cigarette,Army Green,Golden Brown,Bayc T Black,Bloodshot,Horns,,https://lh3.googleusercontent.com/x_rYSCSZUZh5zEm08T7DS6prsoj95wAEGAyfxgANFvcr_p8y31_WolwEWLM77HUeD5dTUttmC28jgc4I8gitn2xAXqWhPy0rJhor8g,0xbc4ca0eda7647a8ab7c2061c2e118a18a936f13d,BoredApeYachtClub,2022-01-15 19:22:15.537214
1333,BoredApeYachtClub7946,89.1,87.92699999999998,overpriced,Grin,Aquamarine,Golden Brown,Black Holes T,Bored,,,https://lh3.googleusercontent.com/7x_54eifjIj4EQG12cbgH9x08_PN_M2sInAP8JeV-U-z42j28XBC2zcBblBADaGWukH2c7Z71x8eO517QvtBbd88PFFZv6GXnAXcWw,0xbc4ca0eda7647a8ab7c2061c2e118a18a936f13d,BoredApeYachtClub,2022-01-15 19:22:18.776446
1334,BoredApeYachtClub7947,178.88,149.62900000000005,overpriced,Bored,Army Green,Cheetah,Blue Dress,Sleepy,,,https://lh3.googleusercontent.com/u3iWWc5WdRjb4WPxJiwkpLzD0XLzlbDezYqW5kxx1tPoSnRYAnA2NrE9xrzIoMje_IoRTPMeEfFe6YNeemx1SNobGmIUsoJI6AdSijk,0xbc4ca0eda7647a8ab7c2061c2e118a18a936f13d,BoredApeYachtClub,2022-01-15 19:22:20.504132
1335,BoredApeYachtClub7948,84.3,170.28195,underpriced,Bored Unshaven Kazoo,Orange,Robot,Black Holes T,Bloodshot,Faux Hawk,Silver Hoop,https://lh3.googleusercontent.com/cilsvH83jTG7-7GGz-y6q-B9Bb1QGb6deqID0jsALmN2jIojSRctgDvi4LP3ylYTmD-VNLFjhph3rUFOBbX5I9fTJwOWm06fN02eYQ,0xbc4ca0eda7647a8ab7c2061c2e118a18a936f13d,BoredApeYachtClub,2022-01-15 19:22:22.160303
1336,BoredApeYachtClub7949,73.12,161.42749999999995,underpriced,Dumbfounded,Blue,Red,Lab Coat,Sleepy,Army Hat,Silver Hoop,https://lh3.googleusercontent.com/qy5lPwanh-1ujKOITbtlTKmAclQT9SJJ1VqAfNYw8yNR6YOtrPtwl2swTvHa2x2NRyVB8-ZOYD_33g9qhNgPnhUXYw_2_keT531Q4w,0xbc4ca0eda7647a8ab7c2061c2e118a18a936f13d,BoredApeYachtClub,2022-01-15 19:22:23.720283
1337,BoredApeYachtClub7961,120.0,90.15800000000002,overpriced,Bored,Yellow,Cream,Bayc T Red,Sad,Beanie,,https://lh3.googleusercontent.com/iJMdNyHOX5iWexk4clRYOYEeHl-nSDEhfTZwyeqfx9a0EaYVk5dvbckVOH162WjhtOS0HJA30fkmBVtuywmhrxv7WjfZRVmv4dxumw,0xbc4ca0eda7647a8ab7c2061c2e118a18a936f13d,BoredApeYachtClub,2022-01-15 19:22:42.438541
1338,BoredApeYachtClub7966,73.12,73.11999999999998,overpriced,Bored Cigarette,Purple,White,Pimp Coat,Sunglasses,,Silver Hoop,https://lh3.googleusercontent.com/9yDOqWQe_dZESRLVUPSar75eLXKUUlJkA-SlzKMDPa2gAThv2spZHa8kM1uWPX9jz0qny4rr-YgMNIXn_L5DEDVNoBcqxDjMVxIp,0xbc4ca0eda7647a8ab7c2061c2e118a18a936f13d,BoredApeYachtClub,2022-01-15 19:22:50.404303
1339,BoredApeYachtClub7967,119.0,111.73299999999999,overpriced,Grin,Purple,Golden Brown,Guayabera,Heart,Girl's Hair Short,,https://lh3.googleusercontent.com/fgYuo4ivWp63i0O7puklN7_gnW7eLp00emTHFuCVpWKjkBuHH7uCJuG7geeLKcGfjQd0aXrr7AjrwyVi2wtuDBicdJfWCrSGlwUYmw,0xbc4ca0eda7647a8ab7c2061c2e118a18a936f13d,BoredApeYachtClub,2022-01-15 19:22:52.205153
1340,BoredApeYachtClub7968,90.01,94.8135,underpriced,Bored Cigar,Gray,Golden Brown,Space Suit,Angry,Halo,,https://lh3.googleusercontent.com/8lIneaZAa9YYwmimDU9_-iHYeVjf0fWQsfL05e6dk8OvxDQcg1EkVNUJjp1bDIHOvJ0o2QNHTcb6NJTHh5TScu-KfqoI3sT35lYS,0xbc4ca0eda7647a8ab7c2061c2e118a18a936f13d,BoredApeYachtClub,2022-01-15 19:22:55.787956
1341,BoredApeYachtClub7972,100.01,98.1655,overpriced,Phoneme Vuh,New Punk Blue,Dark Brown,Striped Tee,Blindfold,Trippy Captain's Hat,,https://lh3.googleusercontent.com/YO2lCSDjNUjrEj_JpcnfifqHFs7lL54DDvyjeTZJdkfy_zEEs9Nd8t9KXgE4vgeneEmvXdjWHqKcz4ch7mgAc27C2N-8-mnWx6Qa,0xbc4ca0eda7647a8ab7c2061c2e118a18a936f13d,BoredApeYachtClub,2022-01-15 19:23:08.439975
1342,BoredApeYachtClub7973,150.0,138.74249999999998,overpriced,Bored Unshaven Bubblegum,Aquamarine,Zombie,Hip Hop,Bloodshot,Commie Hat,Silver Hoop,https://lh3.googleusercontent.com/_EevjeDjeobT_M1-bcGiiKyd2w9BND-Y_Ow-hwDT2xuQig7En2I-6EooZm3nDdXQsUcMcM3NIL7cVrGycPrnlsy7tpXPCIQvfG4,0xbc4ca0eda7647a8ab7c2061c2e118a18a936f13d,BoredApeYachtClub,2022-01-15 19:23:11.584553
